cell_id,condition,number_of_trials,pre_stim_integral_mean,post_stim_integral_mean,p-value_on_integrals,direction_of_effect_on_integrals,pre_stim_mean_all,post_stim_mean_all,p-value_on_means,direction_of_effect_on_means,foldername,integral_change_magnitude,mean_change_magnitude
C109,hit,48,-1.0969854998802016,5.084461347108223,0.05382951017805927,1.0,-0.03750864957590432,0.1751227139114336,0.05349253754671572,1.0,2018.03.14__M351181_DoC_day8,6.1814468469884245,0.21263136348733794
C109,miss,84,-1.0969854998802016,-0.659476782523365,0.8700672882775289,1.0,-0.03750864957590432,-0.02386705259948086,0.8819292158029302,1.0,2018.03.14__M351181_DoC_day8,0.4375087173568366,0.013641596976423462
C109,fa,167,-1.0969854998802016,-2.40725154236307,0.5041246621826382,-1.0,-0.03750864957590432,-0.07935821438467404,0.5338729796475712,-1.0,2018.03.14__M351181_DoC_day8,-1.3102660424828685,-0.04184956480876972
C109,cr,46,-1.0969854998802016,3.833591239071767,0.17298431871370074,1.0,-0.03750864957590432,0.13383176548817247,0.1680357496203257,1.0,2018.03.14__M351181_DoC_day8,4.930576738951968,0.1713404150640768
C110,hit,48,-4.38947325014821,9.945843864293938,9.14779182090135e-05,1.0,-0.15070713210861306,0.3383483128581177,0.00010154197804201928,1.0,2018.03.14__M351181_DoC_day8,14.335317114442148,0.4890554449667307
C110,miss,84,-4.38947325014821,-3.719670975205153,0.7966777121725104,1.0,-0.15070713210861306,-0.1284997005503516,0.8038041188254291,1.0,2018.03.14__M351181_DoC_day8,0.6698022749430574,0.022207431558261465
C110,fa,167,-4.38947325014821,8.629572360718422,5.3165386556284776e-08,1.0,-0.15070713210861306,0.2902831207887665,7.43589479568088e-08,1.0,2018.03.14__M351181_DoC_day8,13.019045610866632,0.4409902528973796
C110,cr,46,-4.38947325014821,-9.54099257518889,0.11970922937645634,-1.0,-0.15070713210861306,-0.3293815019232922,0.11650128144171626,-1.0,2018.03.14__M351181_DoC_day8,-5.151519325040679,-0.17867436981467913
C111,hit,48,2.8694714809367485,-8.332722380857351,0.0011071703278117627,-1.0,0.09492528055620192,-0.29173202360942496,0.0009483451105866361,-1.0,2018.03.14__M351181_DoC_day8,-11.2021938617941,-0.3866573041656269
C111,miss,84,2.8694714809367485,2.6398405903360094,0.9294313125637642,-1.0,0.09492528055620192,0.08833578574138846,0.9405011183862619,-1.0,2018.03.14__M351181_DoC_day8,-0.22963089060073916,-0.006589494814813454
C111,fa,167,2.8694714809367485,2.74397058212225,0.9501428095636252,-1.0,0.09492528055620192,0.0892857526473659,0.934151269116717,-1.0,2018.03.14__M351181_DoC_day8,-0.12550089881449855,-0.005639527908836012
C111,cr,46,2.8694714809367485,3.1012625096060478,0.9475789104039689,1.0,0.09492528055620192,0.10522775337393192,0.9316268029987591,1.0,2018.03.14__M351181_DoC_day8,0.23179102866929924,0.010302472817730002
C112,hit,48,-0.38927850798165503,-1.3168877529913068,0.7327595628341482,-1.0,-0.014559371137464814,-0.047919590090606534,0.720437190809958,-1.0,2018.03.14__M351181_DoC_day8,-0.9276092450096518,-0.03336021895314172
C112,miss,84,-0.38927850798165503,-2.6588757110224726,0.26682997286201354,-1.0,-0.014559371137464814,-0.09209597796946815,0.2696179848326244,-1.0,2018.03.14__M351181_DoC_day8,-2.2695972030408176,-0.07753660683200334
C112,fa,167,-0.38927850798165503,1.6212072052701456,0.25201341672712324,1.0,-0.014559371137464814,0.05396503610625949,0.2546927494197009,1.0,2018.03.14__M351181_DoC_day8,2.010485713251801,0.0685244072437243
C112,cr,46,-0.38927850798165503,-0.1408997563665152,0.9295597774361612,1.0,-0.014559371137464814,-0.006637858290366977,0.9346917689626091,1.0,2018.03.14__M351181_DoC_day8,0.24837875161513984,0.007921512847097837
C113,hit,48,0.8219921477408004,-7.129570248168239,0.023668205209771354,-1.0,0.0275608483191669,-0.24329259083296753,0.024779309353594334,-1.0,2018.03.14__M351181_DoC_day8,-7.95156239590904,-0.27085343915213445
C113,miss,84,0.8219921477408004,-0.029131136294262096,0.7574260778091838,-1.0,0.0275608483191669,-0.00021013998208864592,0.7691895478533666,-1.0,2018.03.14__M351181_DoC_day8,-0.8511232840350625,-0.027770988301255545
C113,fa,167,0.8219921477408004,-5.3639993292494905,0.0036657531657699007,-1.0,0.0275608483191669,-0.1816684732884352,0.004209146294614081,-1.0,2018.03.14__M351181_DoC_day8,-6.185991476990291,-0.2092293216076021
C113,cr,46,0.8219921477408004,-0.9811622567145156,0.6200796522332908,-1.0,0.0275608483191669,-0.037129896579827945,0.604372229610337,-1.0,2018.03.14__M351181_DoC_day8,-1.803154404455316,-0.06469074489899485
C114,hit,48,-0.3892351761698,-4.232592245213794,0.2127388412844703,-1.0,-0.011170054690994108,-0.1492374509222685,0.1958732910099207,-1.0,2018.03.14__M351181_DoC_day8,-3.8433570690439938,-0.1380673962312744
C114,miss,84,-0.3892351761698,5.1481306446272175,0.045760767541200814,1.0,-0.011170054690994108,0.17642891387642395,0.04982439725407139,1.0,2018.03.14__M351181_DoC_day8,5.537365820797017,0.18759896856741806
C114,fa,167,-0.3892351761698,3.549443837833774,0.07479993007488116,1.0,-0.011170054690994108,0.12092985700243851,0.08321153653777585,1.0,2018.03.14__M351181_DoC_day8,3.938679014003574,0.1320999116934326
C114,cr,46,-0.3892351761698,-1.5896581584302618,0.69999628391022,-1.0,-0.011170054690994108,-0.055508329057083645,0.680944778206571,-1.0,2018.03.14__M351181_DoC_day8,-1.2004229822604617,-0.04433827436608954
C115,hit,48,-1.6409002286093228,-2.2841627976539893,0.8688702210736151,-1.0,-0.05682751101108247,-0.07618383272672839,0.8851441841217285,-1.0,2018.03.14__M351181_DoC_day8,-0.6432625690446665,-0.01935632171564592
C115,miss,84,-1.6409002286093228,-2.4109777366494107,0.8047348298060346,-1.0,-0.05682751101108247,-0.08452486535556888,0.7959819360695282,-1.0,2018.03.14__M351181_DoC_day8,-0.7700775080400879,-0.027697354344486412
C115,fa,167,-1.6409002286093228,2.5772936555419625,0.09898813272467712,1.0,-0.05682751101108247,0.08734503163198319,0.10101048018168822,1.0,2018.03.14__M351181_DoC_day8,4.218193884151285,0.14417254264306567
C115,cr,46,-1.6409002286093228,-2.4547019832020855,0.8428290284017422,-1.0,-0.05682751101108247,-0.08487785320715566,0.842475250588832,-1.0,2018.03.14__M351181_DoC_day8,-0.8138017545927627,-0.028050342196073184
C117,hit,48,-8.296282358873182,11.972250613733621,9.00145287431166e-13,1.0,-0.28495543661952694,0.42129324857089,4.685079691472233e-13,1.0,2018.03.14__M351181_DoC_day8,20.268532972606803,0.706248685190417
C117,miss,84,-8.296282358873182,-7.266292721326147,0.62497536378146,1.0,-0.28495543661952694,-0.25072310719045626,0.6366369433235295,1.0,2018.03.14__M351181_DoC_day8,1.0299896375470343,0.034232329429070674
C117,fa,167,-8.296282358873182,3.198271491111725,8.311424012174102e-09,1.0,-0.28495543661952694,0.10745804932198087,9.873136801272658e-09,1.0,2018.03.14__M351181_DoC_day8,11.494553849984907,0.3924134859415078
C117,cr,46,-8.296282358873182,-8.540307255413655,0.9268452744617999,-1.0,-0.28495543661952694,-0.2941897313118664,0.9195646321886815,-1.0,2018.03.14__M351181_DoC_day8,-0.24402489654047343,-0.00923429469233944
C118,hit,48,-3.873400553314478,-0.9170476219507621,0.369665648955787,1.0,-0.13449379802254707,-0.03537041193743461,0.38136282831732116,1.0,2018.03.14__M351181_DoC_day8,2.956352931363716,0.09912338608511247
C118,miss,84,-3.873400553314478,-6.480828687232221,0.2842805930847877,-1.0,-0.13449379802254707,-0.22198124137463174,0.29556702711578825,-1.0,2018.03.14__M351181_DoC_day8,-2.607428133917743,-0.08748744335208467
C118,fa,167,-3.873400553314478,7.04208740107191,2.733166863262805e-06,1.0,-0.13449379802254707,0.23802700366219534,2.923242080044441e-06,1.0,2018.03.14__M351181_DoC_day8,10.91548795438639,0.37252080168474244
C118,cr,46,-3.873400553314478,-1.007675718802687,0.4051187797048942,1.0,-0.13449379802254707,-0.03819291021496975,0.415326162359249,1.0,2018.03.14__M351181_DoC_day8,2.865724834511791,0.09630088780757733
C119,hit,48,1.3774228095651606,-5.653625557969723,0.06571898261704931,-1.0,0.04602685600542002,-0.19096776756466874,0.07088004350029438,-1.0,2018.03.14__M351181_DoC_day8,-7.031048367534884,-0.23699462357008877
C119,miss,84,1.3774228095651606,0.5230703304692338,0.7643364708177993,-1.0,0.04602685600542002,0.01808015826409566,0.7753761713813292,-1.0,2018.03.14__M351181_DoC_day8,-0.8543524790959268,-0.027946697741324356
C119,fa,167,1.3774228095651606,-3.563442774566208,0.02518523433713148,-1.0,0.04602685600542002,-0.12007624063475184,0.02855947611644847,-1.0,2018.03.14__M351181_DoC_day8,-4.940865584131369,-0.16610309664017187
C119,cr,46,1.3774228095651606,-1.569930943286793,0.44120367450320863,-1.0,0.04602685600542002,-0.05573927557563444,0.4389488833105315,-1.0,2018.03.14__M351181_DoC_day8,-2.947353752851954,-0.10176613158105446
C120,hit,48,0.10396798897334691,-8.699522918658886,0.014644595340069223,-1.0,0.003914200431086822,-0.29881171455559485,0.014004395437557902,-1.0,2018.03.14__M351181_DoC_day8,-8.803490907632233,-0.30272591498668167
C120,miss,84,0.10396798897334691,-3.859474149576307,0.15469959142746287,-1.0,0.003914200431086822,-0.13052304202406756,0.15779870381094294,-1.0,2018.03.14__M351181_DoC_day8,-3.963442138549654,-0.13443724245515437
C120,fa,167,0.10396798897334691,0.44257685422402193,0.8790124119512575,1.0,0.003914200431086822,0.02304959725561911,0.8020693982288709,1.0,2018.03.14__M351181_DoC_day8,0.338608865250675,0.01913539682453229
C120,cr,46,0.10396798897334691,0.1681633621234035,0.9860509738396841,1.0,0.003914200431086822,0.009474282419598188,0.9646714471539632,1.0,2018.03.14__M351181_DoC_day8,0.06419537315005658,0.005560081988511366
C122,hit,48,-1.1903099561495123,9.978359117026237,0.006534708210911674,1.0,-0.0410020322568306,0.3380880693128537,0.00719695758748134,1.0,2018.03.14__M351181_DoC_day8,11.16866907317575,0.37909010156968426
C122,miss,84,-1.1903099561495123,-2.3531671847419995,0.7058400526895872,-1.0,-0.0410020322568306,-0.08053914760348213,0.7089752159538336,-1.0,2018.03.14__M351181_DoC_day8,-1.1628572285924872,-0.03953711534665153
C122,fa,167,-1.1903099561495123,4.3663780810865,0.027947199993721753,1.0,-0.0410020322568306,0.14785485924437958,0.029593480295780378,1.0,2018.03.14__M351181_DoC_day8,5.556688037236013,0.18885689150121018
C122,cr,46,-1.1903099561495123,-4.615356932359971,0.38764629404520545,-1.0,-0.0410020322568306,-0.15851708418231056,0.38853529925542685,-1.0,2018.03.14__M351181_DoC_day8,-3.4250469762104583,-0.11751505192547995
C123,hit,48,-0.10099278621415642,11.042225195289022,2.8865784163058908e-05,1.0,-0.00270992312755294,0.36337122343031014,5.816161054617373e-05,1.0,2018.03.14__M351181_DoC_day8,11.143217981503179,0.36608114655786306
C123,miss,84,-0.10099278621415642,1.1087554239393493,0.5766564463161223,1.0,-0.00270992312755294,0.03670294139656957,0.5956302248703839,1.0,2018.03.14__M351181_DoC_day8,1.2097482101535058,0.039412864524122515
C123,fa,167,-0.10099278621415642,3.4480893295880333,0.0721501760622336,1.0,-0.00270992312755294,0.1125639418396681,0.08770771956518143,1.0,2018.03.14__M351181_DoC_day8,3.5490821158021895,0.11527386496722104
C123,cr,46,-0.10099278621415642,-1.9676812436509152,0.4893516743106445,-1.0,-0.00270992312755294,-0.07128710598720715,0.4582796394070213,-1.0,2018.03.14__M351181_DoC_day8,-1.8666884574367588,-0.06857718285965421
C125,hit,48,3.8446168797540983,-9.312062633043402,0.0031357224514360913,-1.0,0.132048309043805,-0.313368644909859,0.003533848079932292,-1.0,2018.03.14__M351181_DoC_day8,-13.1566795127975,-0.445416953953664
C125,miss,84,3.8446168797540983,1.046900454061016,0.4137135989636437,-1.0,0.132048309043805,0.03825092353351088,0.42550975109521316,-1.0,2018.03.14__M351181_DoC_day8,-2.797716425693082,-0.09379738551029411
C125,fa,167,3.8446168797540983,-2.7642035993247576,0.005668266977015633,-1.0,0.132048309043805,-0.09058615429069362,0.006663866382258448,-1.0,2018.03.14__M351181_DoC_day8,-6.608820479078856,-0.2226344633344986
C125,cr,46,3.8446168797540983,5.090598161409429,0.7750153226071352,1.0,0.132048309043805,0.17411703494043482,0.7790046394153356,1.0,2018.03.14__M351181_DoC_day8,1.2459812816553306,0.04206872589662983
C126,hit,48,2.320539780772246,-7.12442166242574,0.02688898620152833,-1.0,0.08006334472954368,-0.23958924314330596,0.02882364202748244,-1.0,2018.03.14__M351181_DoC_day8,-9.444961443197986,-0.31965258787284967
C126,miss,84,2.320539780772246,1.3790138774468856,0.7801101764598989,-1.0,0.08006334472954368,0.04591955813503784,0.767705094461977,-1.0,2018.03.14__M351181_DoC_day8,-0.9415259033253605,-0.03414378659450584
C126,fa,167,2.320539780772246,2.7926015415873384,0.8536361867324739,1.0,0.08006334472954368,0.09500382655429024,0.8648764117644934,1.0,2018.03.14__M351181_DoC_day8,0.4720617608150923,0.014940481824746554
C126,cr,46,2.320539780772246,3.7957200649324645,0.7425601200912143,1.0,0.08006334472954368,0.13165066151279908,0.7376072182528366,1.0,2018.03.14__M351181_DoC_day8,1.4751802841602184,0.0515873167832554
C127,hit,48,1.7858638454518156,-3.3217270026437506,0.22504523571689156,-1.0,0.06080371197450763,-0.11643455447960781,0.22051442320034942,-1.0,2018.03.14__M351181_DoC_day8,-5.107590848095566,-0.17723826645411545
C127,miss,84,1.7858638454518156,-1.6757798498856986,0.30032147535149917,-1.0,0.06080371197450763,-0.05921485558567282,0.29622091956501506,-1.0,2018.03.14__M351181_DoC_day8,-3.4616436953375143,-0.12001856756018045
C127,fa,167,1.7858638454518156,-2.3456029739701325,0.1061151380804433,-1.0,0.06080371197450763,-0.07958335560063043,0.11059034875990247,-1.0,2018.03.14__M351181_DoC_day8,-4.131466819421949,-0.14038706757513805
C127,cr,46,1.7858638454518156,-0.5813057869589107,0.5816034711250795,-1.0,0.06080371197450763,-0.02152587923231028,0.5771577452162056,-1.0,2018.03.14__M351181_DoC_day8,-2.367169632410726,-0.0823295912068179
C128,hit,48,-0.33810627602193294,-1.828760870798878,0.6924355130914578,-1.0,-0.011773198309342195,-0.06893732871433501,0.6582426791245923,-1.0,2018.03.14__M351181_DoC_day8,-1.4906545947769452,-0.05716413040499282
C128,miss,84,-0.33810627602193294,1.2825944640091862,0.5980894942147206,1.0,-0.011773198309342195,0.043191311411220644,0.6019762815291105,1.0,2018.03.14__M351181_DoC_day8,1.620700740031119,0.05496450972056284
C128,fa,167,-0.33810627602193294,0.776400564750935,0.6348150610702876,1.0,-0.011773198309342195,0.027632014739939533,0.6245451263793977,1.0,2018.03.14__M351181_DoC_day8,1.114506840772868,0.039405213049281726
C128,cr,46,-0.33810627602193294,0.13734488116533972,0.9040812835636417,1.0,-0.011773198309342195,0.0037647223061553874,0.9085764800540541,1.0,2018.03.14__M351181_DoC_day8,0.47545115718727265,0.015537920615497582
C129,hit,48,2.1818811083508387,-4.881097247866716,0.050841995873443825,-1.0,0.07522479385959645,-0.16947318269043687,0.04886904945541738,-1.0,2018.03.14__M351181_DoC_day8,-7.062978356217554,-0.24469797655003334
C129,miss,84,2.1818811083508387,-1.7831415452847579,0.13005432773007014,-1.0,0.07522479385959645,-0.062011784259977686,0.1271295069991868,-1.0,2018.03.14__M351181_DoC_day8,-3.9650226536355966,-0.13723657811957413
C129,fa,167,2.1818811083508387,-0.411970288068528,0.22139493031649335,-1.0,0.07522479385959645,-0.01386363337256209,0.22114305081680474,-1.0,2018.03.14__M351181_DoC_day8,-2.5938513964193666,-0.08908842723215854
C129,cr,46,2.1818811083508387,-0.7676045072743523,0.3980644741359397,-1.0,0.07522479385959645,-0.025133838951923983,0.4024312123978301,-1.0,2018.03.14__M351181_DoC_day8,-2.949485615625191,-0.10035863281152044
C130,hit,48,3.579573355965527,5.600259416649177,0.6531373142943238,1.0,0.12311547018959487,0.1932067167005884,0.6503661803926644,1.0,2018.03.14__M351181_DoC_day8,2.0206860606836496,0.07009124651099352
C130,miss,84,3.579573355965527,1.5053787405978645,0.5590307025586783,-1.0,0.12311547018959487,0.053680069950599346,0.5696629203793746,-1.0,2018.03.14__M351181_DoC_day8,-2.074194615367663,-0.06943540023899553
C130,fa,167,3.579573355965527,-5.192856316725528,0.00088467682552068,-1.0,0.12311547018959487,-0.17607360114658155,0.00098399290165045,-1.0,2018.03.14__M351181_DoC_day8,-8.772429672691056,-0.29918907133617645
C130,cr,46,3.579573355965527,-0.030143447336563465,0.44724790451531216,-1.0,0.12311547018959487,-0.0013903024623117977,0.44583600608651874,-1.0,2018.03.14__M351181_DoC_day8,-3.6097168033020908,-0.12450577265190667
C132,hit,48,-1.308144113673201,5.11745649673594,0.029753226098781706,1.0,-0.04502664922093956,0.16421907683419093,0.03737942154391696,1.0,2018.03.14__M351181_DoC_day8,6.425600610409141,0.20924572605513048
C132,miss,84,-1.308144113673201,-3.3712345851128798,0.3534063839739151,-1.0,-0.04502664922093956,-0.11599074531006776,0.3496920243048851,-1.0,2018.03.14__M351181_DoC_day8,-2.0630904714396787,-0.0709640960891282
C132,fa,167,-1.308144113673201,4.36840275730107,0.003729899450818432,1.0,-0.04502664922093956,0.14720727659106903,0.004011289557546596,1.0,2018.03.14__M351181_DoC_day8,5.6765468709742715,0.1922339258120086
C132,cr,46,-1.308144113673201,-1.0648007322334758,0.9311801510497136,1.0,-0.04502664922093956,-0.036243114308128724,0.9271611786079585,1.0,2018.03.14__M351181_DoC_day8,0.24334338143972523,0.008783534912810836
C133,hit,48,2.3733373786186913,-6.110732387106776,0.039390478706125,-1.0,0.08078159674121883,-0.21836324909411556,0.034452642710074,-1.0,2018.03.14__M351181_DoC_day8,-8.484069765725467,-0.2991448458353344
C133,miss,84,2.3733373786186913,1.3650201274420588,0.7581378639390876,-1.0,0.08078159674121883,0.04650992161470649,0.7606166379108692,-1.0,2018.03.14__M351181_DoC_day8,-1.0083172511766325,-0.034271675126512344
C133,fa,167,2.3733373786186913,6.539054950334316,0.09780020856802085,1.0,0.08078159674121883,0.2220522269926335,0.10207334123647385,1.0,2018.03.14__M351181_DoC_day8,4.165717571715625,0.14127063025141468
C133,cr,46,2.3733373786186913,-4.883770864728979,0.08250906270495773,-1.0,0.08078159674121883,-0.16850146577799033,0.08242158058651412,-1.0,2018.03.14__M351181_DoC_day8,-7.257108243347671,-0.24928306251920918
C137,hit,48,0.7990491573407601,15.773674669888265,5.151063096426482e-05,1.0,0.028209405899913498,0.5315834429844332,7.252435296601316e-05,1.0,2018.03.14__M351181_DoC_day8,14.974625512547505,0.5033740370845197
C137,miss,84,0.7990491573407601,1.3165808845139704,0.8471314284291219,1.0,0.028209405899913498,0.0443344105984026,0.8611022046150184,1.0,2018.03.14__M351181_DoC_day8,0.5175317271732103,0.016125004698489105
C137,fa,167,0.7990491573407601,-0.76195515404216,0.48349747614697347,-1.0,0.028209405899913498,-0.02820331604595223,0.46007366981960685,-1.0,2018.03.14__M351181_DoC_day8,-1.56100431138292,-0.05641272194586573
C137,cr,46,0.7990491573407601,-2.2234837206323492,0.3948401915254546,-1.0,0.028209405899913498,-0.07731886991798305,0.3868586987234178,-1.0,2018.03.14__M351181_DoC_day8,-3.0225328779731093,-0.10552827581789655
C141,hit,48,-0.8748658759584409,-3.070121873172035,0.5876348364307922,-1.0,-0.029134323523899445,-0.10231158759508692,0.5987485709659528,-1.0,2018.03.14__M351181_DoC_day8,-2.195255997213594,-0.07317726407118748
C141,miss,84,-0.8748658759584409,-2.809573457349964,0.5430547973158721,-1.0,-0.029134323523899445,-0.09482287913206053,0.5477578816689708,-1.0,2018.03.14__M351181_DoC_day8,-1.934707581391523,-0.06568855560816109
C141,fa,167,-0.8748658759584409,-2.3612659388712065,0.5452129551165563,-1.0,-0.029134323523899445,-0.08278488191649107,0.5253186765586149,-1.0,2018.03.14__M351181_DoC_day8,-1.4864000629127656,-0.05365055839259163
C141,cr,46,-0.8748658759584409,3.2217060157682154,0.3319331103339316,1.0,-0.029134323523899445,0.11023597098521822,0.3365346384988106,1.0,2018.03.14__M351181_DoC_day8,4.096571891726656,0.13937029450911767
C146,hit,48,0.3078551601645227,-2.2425387835481714,0.5359883285111673,-1.0,0.011012171205161911,-0.07179435498279786,0.5588366119293451,-1.0,2018.03.14__M351181_DoC_day8,-2.550393943712694,-0.08280652618795978
C146,miss,84,0.3078551601645227,-2.608697086736276,0.39099145186027473,-1.0,0.011012171205161911,-0.09058836806860573,0.38467371099816816,-1.0,2018.03.14__M351181_DoC_day8,-2.9165522469007987,-0.10160053927376765
C146,fa,167,0.3078551601645227,-3.95126052070988,0.08021393356687438,-1.0,0.011012171205161911,-0.13355105819994711,0.08417269710391302,-1.0,2018.03.14__M351181_DoC_day8,-4.259115680874403,-0.14456322940510902
C146,cr,46,0.3078551601645227,2.139164410613337,0.6719572099295854,1.0,0.011012171205161911,0.0745126049923286,0.6693561386633791,1.0,2018.03.14__M351181_DoC_day8,1.8313092504488144,0.06350043378716669
C149,hit,48,1.7193146802366557,1.2788482360255984,0.9169828447086199,-1.0,0.05813433606672725,0.045564764111289485,0.9308463198157424,-1.0,2018.03.14__M351181_DoC_day8,-0.4404664442110573,-0.012569571955437765
C149,miss,84,1.7193146802366557,-1.5603212726077746,0.35206315324412385,-1.0,0.05813433606672725,-0.05014828292129142,0.3707496102512673,-1.0,2018.03.14__M351181_DoC_day8,-3.2796359528444303,-0.10828261898801866
C149,fa,167,1.7193146802366557,-4.511276090413982,0.008814172461230538,-1.0,0.05813433606672725,-0.15329523680507126,0.009542915721048869,-1.0,2018.03.14__M351181_DoC_day8,-6.230590770650638,-0.2114295728717985
C149,cr,46,1.7193146802366557,-0.617771838026795,0.5833739165249688,-1.0,0.05813433606672725,-0.021730378865148395,0.5847285593089803,-1.0,2018.03.14__M351181_DoC_day8,-2.3370865182634506,-0.07986471493187565
C151,hit,48,4.383095647466721,-18.478323324181144,1.2062734525437263e-10,-1.0,0.15081315944991674,-0.6221495529103541,2.059941937866402e-10,-1.0,2018.03.14__M351181_DoC_day8,-22.861418971647865,-0.7729627123602709
C151,miss,84,4.383095647466721,-2.028307511359857,0.022225362603219324,-1.0,0.15081315944991674,-0.06863190976417528,0.022474746193112342,-1.0,2018.03.14__M351181_DoC_day8,-6.4114031588265785,-0.21944506921409201
C151,fa,167,4.383095647466721,-6.331019346671699,1.7982011134702263e-07,-1.0,0.15081315944991674,-0.21106393395645245,2.682914031097855e-07,-1.0,2018.03.14__M351181_DoC_day8,-10.71411499413842,-0.3618770934063692
C151,cr,46,4.383095647466721,4.8102938747345805,0.9036349080398405,1.0,0.15081315944991674,0.16412161969399405,0.9125176683520622,1.0,2018.03.14__M351181_DoC_day8,0.4271982272678594,0.013308460244077308
C153,hit,48,-7.230942683441566,41.03896164460354,8.609938671740232e-49,1.0,-0.24817662154837225,1.3893247328214517,2.9907146208158465e-48,1.0,2018.03.14__M351181_DoC_day8,48.26990432804511,1.637501354369824
C153,miss,84,-7.230942683441566,-3.0504398445774723,0.035716703901718765,1.0,-0.24817662154837225,-0.10754220342596922,0.039062819947124384,1.0,2018.03.14__M351181_DoC_day8,4.1805028388640935,0.14063441812240302
C153,fa,167,-7.230942683441566,10.849969790603419,2.3073495100909257e-22,1.0,-0.24817662154837225,0.36222084610442035,5.275792865094782e-22,1.0,2018.03.14__M351181_DoC_day8,18.080912474044986,0.6103974676527926
C153,cr,46,-7.230942683441566,-4.167935963247048,0.17565924628446433,1.0,-0.24817662154837225,-0.14503278825580965,0.18372739790022327,1.0,2018.03.14__M351181_DoC_day8,3.063006720194518,0.1031438332925626
C154,hit,48,-2.145536162513966,19.28550359774461,1.165544524066543e-09,1.0,-0.07438809130546045,0.6567134201908322,1.4016815572405292e-09,1.0,2018.03.14__M351181_DoC_day8,21.431039760258578,0.7311015114962927
C154,miss,84,-2.145536162513966,-4.915020124622127,0.283296152257446,-1.0,-0.07438809130546045,-0.167887810791263,0.2914927444437161,-1.0,2018.03.14__M351181_DoC_day8,-2.769483962108161,-0.09349971948580255
C154,fa,167,-2.145536162513966,-0.7512716562033469,0.4771989232931826,1.0,-0.07438809130546045,-0.02827852986069277,0.4933844629868639,1.0,2018.03.14__M351181_DoC_day8,1.3942645063106194,0.04610956144476768
C154,cr,46,-2.145536162513966,-4.523658959307736,0.47912684483775647,-1.0,-0.07438809130546045,-0.15852436652019186,0.46584878519345385,-1.0,2018.03.14__M351181_DoC_day8,-2.3781227967937695,-0.08413627521473141
C171,hit,48,-1.9224900557443776,-1.0792957964649765,0.7533715286896087,1.0,-0.06621059848471679,-0.037365619042832955,0.7544327843240507,1.0,2018.03.14__M351181_DoC_day8,0.8431942592794011,0.028844979441883835
C171,miss,84,-1.9224900557443776,-2.1418667650125776,0.9162700775598902,-1.0,-0.06621059848471679,-0.07577327162013306,0.8939283122407127,-1.0,2018.03.14__M351181_DoC_day8,-0.21937670926819997,-0.00956267313541627
C171,fa,167,-1.9224900557443776,-1.3746394579897763,0.7407368932216689,1.0,-0.06621059848471679,-0.04604423913163149,0.7224512558806986,1.0,2018.03.14__M351181_DoC_day8,0.5478505977546013,0.0201663593530853
C171,cr,46,-1.9224900557443776,-1.899545712517474,0.9934508580417902,1.0,-0.06621059848471679,-0.06345514865392379,0.9770952884268609,1.0,2018.03.14__M351181_DoC_day8,0.02294434322690364,0.002755449830792997
C000,hit,51,-1.8853096880771614,0.7848371349898572,0.019982539961237118,1.0,-0.0630873503765174,0.03509537238941193,0.017367787913313948,1.0,20181101_M397408_DoC_day5,2.6701468230670184,0.09818272276592933
C000,miss,40,-1.8853096880771614,-2.4057025541352175,0.636394042332818,-1.0,-0.0630873503765174,-0.08332166620734296,0.6020062979348608,-1.0,20181101_M397408_DoC_day5,-0.5203928660580561,-0.020234315830825564
C000,fa,301,-1.8853096880771614,-0.8605829583442703,0.09015710363627806,1.0,-0.0630873503765174,-0.02726408843301864,0.08948832095525378,1.0,20181101_M397408_DoC_day5,1.024726729732891,0.03582326194349876
C000,cr,66,-1.8853096880771614,-2.599281417417894,0.4009950395463485,-1.0,-0.0630873503765174,-0.08756759208225798,0.4145473193579947,-1.0,20181101_M397408_DoC_day5,-0.7139717293407326,-0.024480241705740577
C001,hit,51,-0.34869454288842555,-0.17112604063421333,0.9142647525566894,1.0,-0.012349428402105333,-0.00861844311139603,0.9463703452681151,1.0,20181101_M397408_DoC_day5,0.17756850225421222,0.003730985290709303
C001,miss,40,-0.34869454288842555,-0.45721737186675354,0.9534873110100719,-1.0,-0.012349428402105333,-0.01582577377655452,0.9556791853591577,-1.0,20181101_M397408_DoC_day5,-0.10852282897832799,-0.0034763453744491874
C001,fa,301,-0.34869454288842555,1.2962230138068742,0.1415742348589417,1.0,-0.012349428402105333,0.045280416603854345,0.1263005749225883,1.0,20181101_M397408_DoC_day5,1.6449175566952998,0.057629845005959676
C001,cr,66,-0.34869454288842555,-1.5789858020235235,0.3977060609502088,-1.0,-0.012349428402105333,-0.05725686791942252,0.35850342578302574,-1.0,20181101_M397408_DoC_day5,-1.2302912591350978,-0.04490743951731719
C002,hit,51,-0.10912391608854602,-2.159575263042775,0.5819864134949658,-1.0,-0.004476979711511582,-0.07503205803153878,0.5816992390543629,-1.0,20181101_M397408_DoC_day5,-2.0504513469542287,-0.0705550783200272
C002,miss,40,-0.10912391608854602,-0.08961681167408937,0.9962948323680225,1.0,-0.004476979711511582,-0.006645603212012047,0.988021473978159,-1.0,20181101_M397408_DoC_day5,0.019507104414456647,-0.0021686235005004646
