auto_rewarded,change_contrast,change_frame,change_image_category,change_image_name,change_ori,change_time,cumulative_reward_number,cumulative_volume,delta_ori,initial_contrast,initial_image_category,initial_image_name,initial_ori,lick_times,optogenetics,response_latency,response_time,response_type,reward_frames,reward_times,reward_volume,rewarded,scheduled_change_time,startframe,starttime,endframe,endtime,trial_length,mouse_id,response_window,task,stage,session_duration,user_id,LDT_mode,blank_screen_timeout,stim_duration,blank_duration_range,prechange_minimum,stimulus_distribution,stimulus,distribution_mean,computer_name,behavior_session_uuid,startdatetime,date,year,month,day,hour,dayofweek,number_of_rewards,rig_id,trial_type,lick_frames,reward_licks,reward_lick_count,reward_lick_latency,reward_rate,response,color
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,[],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.8309840183915185,26062,996.5893020764925,26082,997.3566021500155,0.7674370198510587,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[],[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,"[1000.8094491129741, 1000.9428952531889]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.830992036613225,26082,997.3566021500155,26182,1001.1931076487526,3.8364708609879017,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[26171, 26175]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,[1004.1288678953424],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.83097824558854,26182,1001.1931076487526,26262,1004.2456283774227,3.052273134700954,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[26259],[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,"[1004.2956661097705, 1004.4958282648586, 1004.6626335349865]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.8309897916601585,26262,1004.2456283774227,26282,1005.0129242814146,0.767226308118552,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[26263, 26267, 26272]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,[1006.0804712753743],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.830990433341412,26282,1005.0129242814146,26322,1006.5308432597667,1.5179959507659078,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[26309],[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,[1006.580882595852],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.830992036613225,26322,1006.5308432597667,26342,1007.2981410883367,0.767545101698488,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[26323],[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,[1008.4824610720389],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.408726972077716,26342,1007.2981410883367,26382,1008.8327492531389,1.534464162774384,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[26372],[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,"[1010.6675902269781, 1010.8010184071027, 1010.9344821870327]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.4087224817059223,26382,1008.8327492531389,26442,1011.1179615696892,2.2849839655682445,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[26429, 26433, 26437]",[],0,,0.0,0.0,lightgray
,1.0,26543.0,im062,im062,90.0,1015.0045121773146,36,0.24200000000000016,0.0,1.0,im085,im085,90.0,[],False,,[],MISS,[],[],0.0,True,3.4087215196497027,26442,1011.1179615696892,26662,1019.5582697535865,8.440361422952265,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,"[1020.1420811438002, 1020.3255669409409]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.4087173505841974,26662,1019.5582697535865,26682,1020.3255669409409,0.7672134796157479,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[26677, 26682]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,36,0.24200000000000016,0.0,1.0,,,90.0,[1020.475689439103],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.4087224821715836,26682,1020.3255669409409,26702,1021.0928272451274,0.7675826260820031,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[26685],[],0,,0.0,0.0,lightgray
,1.0,26803.0,im061,im061,90.0,1024.9627297180705,36,0.24200000000000016,0.0,1.0,im062,im062,90.0,"[1026.0302747879177, 1026.1970781334676, 1026.3972473442554]",False,1.067545069847256,[],MISS,[],[],0.0,True,3.408721840024782,26702,1021.0928272451274,26842,1026.4472927739844,5.354758985340595,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,"[26830, 26835, 26841]",[],0,,0.0,0.0,#ccb974
,1.0,26963.0,im077,im077,90.0,1031.1011283812113,36,0.24200000000000016,0.0,1.0,im061,im061,90.0,[],False,,[],MISS,[],[],0.0,True,4.200447120372928,26842,1026.4472927739844,27062,1034.887589091435,8.43999323900789,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,go,[],[],0,,0.0,0.0,#ccb974
,1.0,27183.0,im085,im085,90.0,1039.508071983233,37,0.24900000000000017,0.0,1.0,im077,im077,90.0,"[1039.508071983233, 1039.6582005750388, 1039.841678995639, 1039.9751225705259, 1040.1752844043076, 1040.3254129961133, 1040.4588517602533, 1040.59230239084, 1040.7257414753549, 1040.8925464246422, 1041.0760293356143, 1041.2261527958326, 1041.326238523703, 1041.659870231524]",False,0.1501285918056965,[],HIT,[27186],[1039.65820058],0.007,True,4.200441026729322,27062,1034.887589091435,27242,1041.7432619621977,6.856084993109107,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[27183, 27186, 27191, 27195, 27201, 27204, 27207, 27211, 27215, 27220, 27224, 27227, 27230, 27240]","[0.18347842 0.316922   0.51708383 0.66721242 0.80065119 0.93410182
 1.0675409  1.23434585 1.41782876 1.56795222 1.66803795 2.00166966
 2.33525646 4.33690591 4.48703451 4.6705203 ]",16,0.18347842060029507,0.0,1.0,#55a868
,1.0,,,,,,37,0.24900000000000017,0.0,1.0,,,90.0,[1041.9934570384212],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.7637102729436265,27242,1041.7432619621977,27262,1042.5105527346022,0.7668135445564985,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[27247],[],0,,0.0,0.0,lightgray
,1.0,,,,,,37,0.24900000000000017,0.0,1.0,,,90.0,[1043.9951064893976],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.7637057830374943,27262,1042.5105527346022,27302,1044.0451532020234,1.5346703841350973,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[27301],[],0,,0.0,0.0,lightgray
,1.0,,,,,,37,0.24900000000000017,0.0,1.0,,,90.0,"[1044.1452350812033, 1044.328720878344]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.763706424253087,27302,1044.0451532020234,27322,1044.8124500685371,0.767183973453939,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[27304, 27308]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,37,0.24900000000000017,0.0,1.0,,,90.0,"[1047.514685823582, 1047.6814850000665, 1047.814932423178]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.7637086696718143,27322,1044.8124500685371,27402,1047.8649711180478,3.0524447187781334,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[27392, 27397, 27401]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,37,0.24900000000000017,0.0,1.0,,,90.0,"[1047.965053959284, 1048.1485384735279]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.763707065934341,27402,1047.8649711180478,27422,1048.6322801713832,0.7672012923285365,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[27404, 27408]",[],0,,0.0,0.0,lightgray
,1.0,27523.0,im061,im061,90.0,1052.5021351780742,38,0.25600000000000017,0.0,1.0,im085,im085,90.0,"[1052.869107414037, 1053.0359146082774, 1053.135987507645, 1053.3695155270398, 1053.4529149550945, 1053.5863578883, 1053.7198040289804, 1053.886613468174, 1054.0200143875554, 1054.1701416964643, 1054.2869384195656, 1054.4537449725904]",False,0.3669722359627485,[],HIT,[27532],[1052.86910741],0.007,True,3.7637073867749677,27422,1048.6322801713832,27642,1057.0225393977016,8.39035672461614,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[27532, 27537, 27540, 27545, 27547, 27551, 27555, 27560, 27563, 27566, 27569, 27574]","[0.16680719 0.26688009 0.50040811 0.58380754 0.71725047 0.85069661
 1.01750605 1.15090697 1.30103428 1.41783101 1.58463756]",11,0.16680719424039125,0.0,1.0,#55a868
,1.0,,,,,,38,0.25600000000000017,0.0,1.0,,,90.0,"[1059.0408664895222, 1059.2076749666594]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.262605755664936,27642,1057.0225393977016,27702,1059.3244357695803,2.3019406306557357,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[27694, 27699]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,38,0.25600000000000017,0.0,1.0,,,90.0,[1059.3744735019282],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.262605113983682,27702,1059.3244357695803,27722,1060.0917303906754,0.7676955182105303,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[27703],[],0,,0.0,0.0,lightgray
,1.0,27863.0,im065,im065,90.0,1065.4795576147735,39,0.2630000000000002,0.0,1.0,im061,im061,90.0,"[1065.8131235754117, 1065.9465729231015, 1066.0466583301313, 1066.1967686410062, 1066.2968543688767, 1066.3969368897378, 1066.5137021820992, 1066.647148001939, 1066.813947499264, 1066.9640754493885, 1067.114193778485, 1067.2476392774843, 1067.381083172746]",False,0.3335659606382251,[],HIT,[27871],[1065.81312358],0.007,True,5.2626009449181765,27722,1060.0917303906754,27942,1068.4819921827875,8.3900639093481,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[27871, 27875, 27878, 27882, 27884, 27886, 27889, 27893, 27898, 27902, 27905, 27908, 27912]","[0.13344935 0.23353475 0.38364507 0.48373079 0.58381331 0.70057861
 0.83402443 1.00082392 1.15095187 1.3010702  1.4345157  1.5679596
 4.30355929 4.40363347 4.50375576 4.70389258 4.83734257]",17,0.1334493476897478,0.0,1.0,#55a868
,1.0,,,,,,39,0.2630000000000002,0.0,1.0,,,90.0,"[1070.1166828684509, 1070.2167570502497, 1070.3168793399818, 1070.5170161579736, 1070.6504661473446]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.69703517618882,27942,1068.4819921827875,28002,1070.767210913822,2.2853502254001796,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[27984, 27986, 27989, 27995, 27999]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,39,0.2630000000000002,0.0,1.0,,,90.0,[1074.470275083091],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.69709001851561,28002,1070.767210913822,28102,1074.5870320368558,3.819693477358669,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[28099],[],0,,0.0,0.0,lightgray
,1.0,,,,,,39,0.2630000000000002,0.0,1.0,,,90.0,"[1074.6370864468627, 1074.7871996439062]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,5.697089697674983,28102,1074.5870320368558,28122,1075.3543439768255,0.7675922471098602,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[28103, 28106]",[],0,,0.0,0.0,lightgray
,1.0,28283.0,im063,im063,90.0,1081.5260943928733,40,0.2700000000000002,0.0,1.0,im065,im065,90.0,"[1081.8930650250986, 1081.9931504325941, 1082.159951533191, 1082.2934008808807, 1082.4768796223216, 1082.576963425614, 1082.7103656278923, 1082.8438499337062, 1082.9939724318683, 1083.144098778721, 1083.277543636039, 1083.4109836830758, 1083.5777889532037, 1083.7111940416507, 1083.9113626107574, 1084.2450071470812, 1084.378448477015]",False,0.36697063222527504,[],HIT,[28292],[1081.89306503],0.007,True,5.697089698140644,28122,1075.3543439768255,28362,1084.5285764271393,9.174342135898769,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[28292, 28295, 28300, 28303, 28307, 28310, 28314, 28318, 28322, 28325, 28328, 28332, 28337, 28341, 28345, 28354, 28358]","[0.10008541 0.26688651 0.40033586 0.5838146  0.6838984  0.8173006
 0.95078491 1.10090741 1.25103375 1.38447861 1.51791866 1.68472393
 1.81812902 2.01829759 2.35194212 2.48538345]",16,0.10008540749549866,0.0,1.0,#55a868
,1.0,,,,,,40,0.2700000000000002,0.0,1.0,,,90.0,"[1087.0973596274853, 1087.1974424687214, 1087.3642057250254]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,7.297341622147769,28362,1084.5285764271393,28442,1087.581100684125,3.051880255807191,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[28428, 28431, 28436]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,40,0.2700000000000002,0.0,1.0,,,90.0,"[1093.219080329407, 1093.3525264696218, 1093.4859655541368]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,7.297340018410296,28442,1087.581100684125,28602,1093.669452955015,6.089255091268569,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[28589, 28593, 28597]",[],0,,0.0,0.0,lightgray
,1.0,28803.0,im062,im062,90.0,1101.37581827119,41,0.2770000000000002,0.0,1.0,im063,im063,90.0,"[1101.6760603808798, 1101.8762286296114, 1101.9763092258945, 1102.093072914984, 1102.1931230430491, 1102.3432814613916, 1102.443364623934, 1102.5768104433082, 1102.7102533765137, 1102.8603803650476, 1103.0105015803128, 1103.127263665665, 1103.2940817642957]",False,0.30024210968986154,[],HIT,[28810],[1101.67606038],0.007,True,7.297339377194703,28602,1093.669452955015,28882,1104.3616165709682,10.691745720803738,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,1,Widefield-329,go,"[28810, 28816, 28819, 28822, 28824, 28827, 28830, 28834, 28838, 28842, 28845, 28848, 28853]","[0.20016825 0.30024885 0.41701253 0.51706266 0.66722108 0.76730424
 0.90075006 1.034193   1.18431998 1.3344412  1.45120328 1.61802138]",12,0.20016824873164296,0.0,1.0,#55a868
,1.0,,,,,,41,0.2770000000000002,0.0,1.0,,,90.0,[1107.3474151920527],False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.0003270157683346,28882,1104.3616165709682,28962,1107.430815261323,3.068836920429021,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,[28960],[],0,,0.0,0.0,lightgray
,1.0,,,,,,41,0.2770000000000002,0.0,1.0,,,90.0,"[1107.480857483577, 1107.6809830768034]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.000328298665181,28962,1107.430815261323,28982,1108.1981172589585,0.7678869869560003,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[28963, 28967]",[],0,,0.0,0.0,lightgray
,1.0,,,,,,41,0.2770000000000002,0.0,1.0,,,90.0,"[1110.600096792914, 1110.7001825203188, 1110.8002714556642, 1110.9670677455142, 1111.1005122824572]",False,inf,[],EARLY_RESPONSE,[],[],0.0,True,3.0003266949277076,28982,1108.1981172589585,29062,1111.2506344597787,3.0518943672068417,M351181,"[0.15, 0.75]",DoC_NaturalImages_CAMMatched_n=8,natural_images_drop_reward,3600.0402035657316,julied,block,False,0.25,"[0.5, 0.5]",2.25,exponential,Natural_Images_Lum_Matched_set_training_2017.07.14.pkl,2,W7VS-SYSLOGIC26,30e932cb-d673-532a-88ce-9167274e2b04,2018-03-14 14:32:21.210000-07:00,2018-03-14,2018,3,14,14,2,0,Widefield-329,aborted,"[29044, 29046, 29049, 29054, 29058]",[],0,,0.0,0.0,lightgray
