t,C000,C001,C002,C003,C004,C005,C006,C007,C009,C010,C013,C016,C021,C024,C026,C030,C058
305.95,0.7410048842430115,-22.425952911376953,-34.87641143798828,-1.2294182777404785,-4.523437976837158,-9.155387878417969,-27.701749801635742,-12.134603500366211,-3.4392130374908447,24.393613815307617,-9.026040077209473,37.239131927490234,9.196002960205078,-25.69246482849121,5.953552722930908,-8.698938369750977,-5.214620113372803
306.0,6.922204971313477,-14.20398235321045,30.78190040588379,-10.749550819396973,1.8085887432098389,-2.8926589488983154,-16.65117645263672,-42.19260787963867,-3.711484670639038,-12.378243446350098,5.875085353851318,22.147428512573242,2.6720080375671387,3.733358860015869,-12.331866264343262,-27.108470916748047,-17.30979347229004
306.05,-10.490971565246582,-18.80709457397461,7.082252502441406,-2.691262722015381,-11.309242248535156,-1.648238182067871,-5.576669216156006,7.404238700866699,-8.385478973388672,31.492599487304688,-3.2603158950805664,18.565126419067383,-4.574145317077637,-2.820399522781372,-13.020638465881348,-21.288799285888672,5.18329381942749
306.1,7.999266147613525,-20.44790267944336,-18.344011306762695,1.8371655941009521,2.6574277877807617,-9.748351097106934,20.128555297851562,-27.37959861755371,-4.78452730178833,8.078648567199707,-1.025640845298767,4.396529197692871,6.535237789154053,-15.994662284851074,2.666018486022949,-24.258859634399414,1.297167420387268
306.15,-19.46435546875,-10.463831901550293,-21.149499893188477,-3.3024611473083496,-2.0133891105651855,-11.411065101623535,13.776128768920898,0.39184653759002686,-11.31893253326416,-10.775496482849121,36.726951599121094,0.8615716695785522,20.123451232910156,-6.0682759284973145,-38.59697341918945,-15.558931350708008,-41.117706298828125
306.2,-16.81000518798828,-8.189537048339844,-18.483945846557617,-3.8575010299682617,-23.996217727661133,-6.5772786140441895,15.72651195526123,-11.294106483459473,-0.4646415114402771,4.350547790527344,-6.199431419372559,-14.254780769348145,-8.311079978942871,-11.169013977050781,-1.6159708499908447,-11.212662696838379,-7.746365547180176
306.25,17.012601852416992,-20.001312255859375,7.90600061416626,-3.1404802799224854,9.478086471557617,0.3894057273864746,4.387448310852051,-11.10549259185791,-32.90398406982422,12.480752944946289,-15.772275924682617,-40.34233856201172,-11.113802909851074,-12.575209617614746,-2.418172836303711,-34.61880874633789,-41.555015563964844
306.3,3.5421295166015625,-16.22093391418457,27.452451705932617,-8.325702667236328,-9.301393508911133,3.2936534881591797,14.706920623779297,-15.45316219329834,-6.766092777252197,-7.529857158660889,5.902115821838379,33.75702667236328,7.229859352111816,-21.451190948486328,-29.253273010253906,-11.155553817749023,5.709742069244385
306.35,8.471571922302246,-19.571815490722656,184.92764282226562,3.8130321502685547,-21.6092586517334,32.45085144042969,33.05154037475586,-16.537546157836914,-10.156500816345215,-12.907766342163086,-41.681175231933594,5.055457592010498,3.4597959518432617,-9.003406524658203,-7.6609272956848145,1.3842720985412598,-5.8407063484191895
306.4,-7.074604511260986,-23.22334861755371,191.43038940429688,-24.272727966308594,-13.35659408569336,15.15871810913086,43.001102447509766,-15.652762413024902,-21.613035202026367,11.546280860900879,-10.128260612487793,-2.290510654449463,32.62263870239258,17.0477352142334,-21.210399627685547,-28.25657081604004,-13.392900466918945
306.45,-6.7813897132873535,-14.439620018005371,64.91930389404297,-18.525182723999023,-13.739670753479004,14.423596382141113,9.571317672729492,-21.083608627319336,-21.060400009155273,-10.034486770629883,-5.252534866333008,-16.057065963745117,23.92405128479004,-20.822832107543945,-7.395049095153809,-42.04146194458008,-21.15139389038086
306.5,2.6022627353668213,-18.250375747680664,66.07757568359375,-28.628620147705078,-0.033962707966566086,5.365139484405518,42.39115524291992,-16.651588439941406,-33.681243896484375,-14.675873756408691,17.77214241027832,38.840030670166016,6.936628341674805,-26.331066131591797,-15.117528915405273,-20.42162322998047,-12.422931671142578
306.55,14.8693265914917,-31.304643630981445,15.51523208618164,-13.308225631713867,-14.06754207611084,-0.8989942073822021,40.193695068359375,8.71334457397461,-18.88722038269043,1.5636268854141235,0.053202953189611435,1.6309025287628174,-2.45257568359375,-9.130500793457031,-0.6272915601730347,-14.962785720825195,-11.521897315979004
306.6,-8.453502655029297,4.862162113189697,-9.147862434387207,-8.799516677856445,-6.303644180297852,4.171431541442871,15.84872055053711,24.48525047302246,-4.935995578765869,-10.163431167602539,14.606108665466309,-7.6177496910095215,-11.564258575439453,15.627008438110352,-17.44614028930664,-16.83242416381836,-1.1985174417495728
306.65,-8.009577751159668,-10.262736320495605,-16.653776168823242,-22.02867889404297,-21.547582626342773,-6.427718639373779,12.624062538146973,-15.020532608032227,-16.837160110473633,-50.01791000366211,-7.169641971588135,9.972390174865723,-13.088245391845703,-12.895163536071777,-0.5513680577278137,-37.155662536621094,-36.30342483520508
306.7,5.012491703033447,-14.602766036987305,-9.593497276306152,-0.714672327041626,-0.9129460453987122,-7.183467864990234,-3.0687673091888428,18.735553741455078,-13.902722358703613,17.323040008544922,7.397817611694336,-27.260528564453125,-17.44829750061035,-35.102195739746094,16.52509880065918,-39.482688903808594,-5.943711280822754
306.75,-9.023382186889648,2.8078064918518066,-18.125652313232422,13.423966407775879,-13.062646865844727,-5.61204195022583,0.7943179607391357,22.06047248840332,-28.38065528869629,-8.058401107788086,-8.848344802856445,-7.409492492675781,5.377485752105713,-19.6644229888916,-16.907798767089844,-29.023082733154297,8.742948532104492
306.8,-3.025848865509033,-14.608134269714355,-29.1774959564209,-11.28586483001709,-19.808717727661133,3.0369458198547363,2.5643558502197266,-7.757078647613525,-17.63564109802246,-4.772183418273926,9.691821098327637,-6.11378288269043,4.611204624176025,10.555943489074707,-8.480626106262207,-9.566208839416504,-13.923907279968262
306.85,-3.1454293727874756,-7.7350873947143555,10.084555625915527,-17.201557159423828,9.735628128051758,-3.1992616653442383,12.288641929626465,-6.271431922912598,-14.762800216674805,-2.670870780944824,4.25737190246582,-10.802640914916992,18.958202362060547,-9.155265808105469,-36.829586029052734,-4.697932243347168,-21.9954891204834
306.9,0.08958177268505096,-7.187816619873047,-28.596298217773438,-0.39119431376457214,0.17922547459602356,8.025739669799805,-9.043210983276367,-2.198143482208252,-26.94965171813965,26.46065330505371,-9.042163848876953,-11.51171875,14.531543731689453,-15.682826042175293,12.9354829788208,8.909947395324707,-11.935322761535645
306.95,-12.913710594177246,-0.800531804561615,-3.4813907146453857,-17.580501556396484,-15.308396339416504,-21.060230255126953,4.694470405578613,-3.0381884574890137,-25.390758514404297,19.660062789916992,-10.932509422302246,-38.77172088623047,4.651815414428711,2.910430669784546,3.3178892135620117,3.9436817169189453,-19.839065551757812
307.0,14.893524169921875,-11.654294967651367,-8.136115074157715,-16.534645080566406,-2.522782325744629,-11.011789321899414,7.589414119720459,17.280929565429688,-15.847723007202148,-23.448347091674805,-26.291757583618164,-19.879121780395508,7.000905990600586,-4.494195461273193,-4.076881408691406,-6.712985992431641,-6.880481243133545
307.05,-8.27332878112793,2.0331852436065674,1.209229826927185,-15.704377174377441,-11.021088600158691,-26.931367874145508,22.252443313598633,14.895161628723145,-10.592911720275879,14.748407363891602,-2.3131203651428223,-3.229097843170166,16.069782257080078,22.607744216918945,-11.364887237548828,-8.397309303283691,-29.727651596069336
307.1,-0.8208234310150146,-11.503410339355469,-9.894309043884277,5.559195518493652,4.2451863288879395,-5.992430686950684,8.368452072143555,-27.82443618774414,-13.990983009338379,-2.833542823791504,11.835290908813477,-3.0506181716918945,-13.957347869873047,-6.823887348175049,-11.368866920471191,-6.631425857543945,-3.4447431564331055
307.15,13.579180717468262,-6.767508506774902,-20.489103317260742,-18.190351486206055,-5.033122539520264,-3.006725788116455,29.534225463867188,4.595723628997803,-17.857696533203125,-21.430131912231445,6.180881023406982,24.026565551757812,-11.26087474822998,-23.15113067626953,7.503413200378418,-19.342729568481445,-16.518091201782227
307.2,-9.154934883117676,-22.337032318115234,-30.496850967407227,1.673416256904602,-11.62125015258789,-16.0629940032959,3.4821290969848633,-17.376314163208008,-23.500307083129883,1.2496777772903442,-3.2534639835357666,5.291443347930908,3.4743759632110596,-11.153303146362305,-3.4144089221954346,-8.7069673538208,-4.8061933517456055
307.25,-9.50654125213623,-5.277472972869873,12.034603118896484,-1.8542087078094482,1.8157260417938232,-2.5870344638824463,-6.370583534240723,-17.867828369140625,-11.819808006286621,0.6903733611106873,-18.237625122070312,-1.4074345827102661,-7.294666290283203,-0.677315354347229,-2.838740587234497,-3.046095371246338,6.753364086151123
307.3,12.504049301147461,6.830542087554932,-16.807979583740234,-10.815366744995117,4.044456958770752,-9.598276138305664,0.524290144443512,-7.045182704925537,20.66675567626953,18.72247314453125,-9.160360336303711,-22.882801055908203,-4.9289093017578125,-14.591680526733398,2.2262039184570312,-23.25473976135254,21.9979305267334
307.35,15.887276649475098,-6.225356101989746,4.8775129318237305,1.2578786611557007,1.8241993188858032,-15.340616226196289,-1.2732614278793335,8.294793128967285,80.87985229492188,6.887589931488037,5.563150882720947,-20.890647888183594,-14.755138397216797,-19.579425811767578,6.8976359367370605,-14.69377613067627,33.950843811035156
307.4,-1.994638204574585,-1.9743940830230713,-4.46572732925415,-0.9835878014564514,0.2908746898174286,-5.204596519470215,2.316234588623047,-4.648391246795654,82.77120208740234,12.574021339416504,4.395726203918457,-3.7085978984832764,28.493358612060547,9.869166374206543,-41.2756233215332,9.492310523986816,42.871768951416016
307.45,2.967763662338257,-5.780669212341309,-5.480560302734375,-7.5080742835998535,-1.5689761638641357,-19.971553802490234,5.881314754486084,5.018014430999756,61.25132751464844,34.819305419921875,-28.227371215820312,-26.068994522094727,59.193302154541016,-17.618688583374023,-14.736026763916016,38.554176330566406,4.227993488311768
307.5,15.520197868347168,-14.342609405517578,-15.053885459899902,-20.26395034790039,-8.28341293334961,-13.793722152709961,-4.075554847717285,-15.782087326049805,55.518699645996094,35.49127197265625,6.4025373458862305,2.20963716506958,39.48332595825195,-18.94816017150879,47.10169219970703,0.4399305284023285,38.73210525512695
307.55,9.26488971710205,-20.89850425720215,-5.989739418029785,-3.956482410430908,-10.53673267364502,-17.079620361328125,-9.48764419555664,-24.06827163696289,36.97496795654297,15.245311737060547,-2.566581964492798,-9.507576942443848,60.81858444213867,21.90850067138672,8.289602279663086,-26.786848068237305,-10.692458152770996
307.6,23.29462432861328,-14.598382949829102,-19.11383628845215,13.774393081665039,1.5855021476745605,-15.53355884552002,-3.0509986877441406,-13.470051765441895,25.568359375,6.1241021156311035,-18.22947120666504,-30.096406936645508,18.288345336914062,2.9625630378723145,-14.632281303405762,0.9012693762779236,-29.175067901611328
307.65,2.317208766937256,-12.6198091506958,0.7095838189125061,2.987374782562256,4.582930088043213,-9.334975242614746,2.6736764907836914,10.059618949890137,10.543205261230469,-17.57415199279785,-12.08124828338623,11.820036888122559,2.905197858810425,-27.06945037841797,13.639435768127441,-7.877136707305908,-31.754703521728516
307.7,-5.0963592529296875,-20.698484420776367,11.568639755249023,2.363905906677246,5.742858409881592,15.6580171585083,-19.512908935546875,-21.463464736938477,8.84588623046875,-11.979905128479004,3.6926159858703613,-0.0888642966747284,7.942599296569824,45.25129318237305,20.26447296142578,-16.31296157836914,-31.806795120239258
307.75,-16.443241119384766,-29.045555114746094,-14.795613288879395,6.71280574798584,-16.252904891967773,-15.604785919189453,0.6552788019180298,7.139811038970947,6.530571937561035,-14.058760643005371,-30.11651611328125,1.5823776721954346,-20.619016647338867,7.405147552490234,4.062259197235107,-48.273109436035156,-44.24658966064453
307.8,-4.343151092529297,-10.704177856445312,-19.262020111083984,-11.866632461547852,-10.855502128601074,-17.61600112915039,-0.9669253826141357,-13.081836700439453,1.9209434986114502,-1.7601146697998047,-2.752713680267334,-3.6810531616210938,-29.050010681152344,21.56574058532715,-24.118492126464844,-38.97541427612305,-21.12727928161621
307.85,-16.688175201416016,-15.309487342834473,-4.33367919921875,1.6680855751037598,-22.217302322387695,-7.4144368171691895,-4.262502193450928,-2.9179487228393555,-13.07947063446045,-14.581954002380371,-14.593104362487793,29.690332412719727,-23.760025024414062,-20.546363830566406,4.340902805328369,-51.940494537353516,33.70098114013672
307.9,0.07771053910255432,-24.815479278564453,-3.6915979385375977,-7.709588050842285,-9.227264404296875,-9.93526840209961,16.29936408996582,-9.990636825561523,-17.33983612060547,-10.101611137390137,10.822840690612793,-10.362380027770996,3.4152073860168457,-40.23976516723633,-29.929704666137695,-62.84088134765625,14.70449161529541
307.95,6.859888553619385,-10.268941879272461,-19.74652099609375,0.3204931616783142,-7.438233852386475,-5.762914180755615,44.73383331298828,-15.887199401855469,-10.897812843322754,5.422551155090332,15.227008819580078,-13.33595085144043,43.372108459472656,-33.393917083740234,-17.67955780029297,-8.699387550354004,-31.723146438598633
308.0,13.660633087158203,-22.641807556152344,-11.474434852600098,-11.906509399414062,3.741824150085449,-23.532087326049805,56.51021957397461,13.551274299621582,-16.744237899780273,-9.559818267822266,-17.929597854614258,5.882447719573975,-40.41379928588867,-3.2661633491516113,-27.732908248901367,37.84092712402344,-16.770339965820312
308.05,-15.266942024230957,-16.847654342651367,-30.85392951965332,-12.900641441345215,1.2568464279174805,-14.120858192443848,41.393436431884766,-13.11497974395752,-30.893627166748047,-17.02851676940918,1.2733699083328247,-21.858474731445312,-0.06460043787956238,7.7027268409729,22.20083999633789,-31.793743133544922,22.38284683227539
308.1,-12.323673248291016,-8.270208358764648,-26.04006576538086,-6.711331367492676,-7.133890151977539,-32.955501556396484,8.512421607971191,8.85643482208252,-16.264049530029297,-16.974071502685547,33.78724670410156,-1.9726784229278564,50.841087341308594,37.51250457763672,-22.885616302490234,-24.69621467590332,-4.167230606079102
308.15,7.721911907196045,0.8981075882911682,-14.209295272827148,-19.836008071899414,-5.794252872467041,-30.000444412231445,19.360137939453125,13.46069622039795,-23.211084365844727,4.649982452392578,12.814047813415527,-14.410393714904785,4.386882781982422,-24.161386489868164,-7.300467014312744,33.32968521118164,-23.131973266601562
308.2,7.468260288238525,-6.41701078414917,-32.58211135864258,18.148387908935547,-6.627261638641357,-2.037104606628418,3.3788678646087646,-9.943222999572754,-24.42120361328125,-6.084956169128418,-3.193930149078369,-6.828744411468506,-12.754480361938477,-3.111177444458008,43.34918975830078,-6.485605716705322,-26.954965591430664
308.25,-15.441850662231445,-11.683114051818848,-12.857145309448242,13.827481269836426,-1.4439733028411865,-7.95096492767334,-13.885628700256348,-3.539236545562744,-34.29397964477539,18.577539443969727,-10.138540267944336,-27.814477920532227,-23.784738540649414,36.2525634765625,-7.304670810699463,-12.599263191223145,-9.681304931640625
308.3,-1.7199233770370483,-8.108963966369629,-17.176244735717773,-14.72517204284668,4.7250776290893555,-8.238293647766113,-5.954856872558594,-5.6651129722595215,-25.584299087524414,-12.129886627197266,-13.286152839660645,-11.105844497680664,-7.393183708190918,-4.253859996795654,-25.771982192993164,-26.11004638671875,-21.88985252380371
308.35,-10.970110893249512,-18.656187057495117,-21.115041732788086,-8.24288272857666,-8.571239471435547,-8.223114967346191,4.590978145599365,-30.96463394165039,-6.757187366485596,-1.6437700986862183,-4.309042930603027,-23.462430953979492,-29.398557662963867,-7.191582679748535,2.811131000518799,-37.84230422973633,2.15901517868042
308.4,-1.4984608888626099,-12.533711433410645,-8.346993446350098,0.551167905330658,-20.468040466308594,-5.978053092956543,-2.8599436283111572,-3.8553240299224854,-17.034860610961914,2.250889301300049,-19.013437271118164,5.327729225158691,-34.73677062988281,-20.117095947265625,-18.426820755004883,-22.08488655090332,13.804821968078613
308.45,-2.7568132877349854,-18.675992965698242,-8.492352485656738,-13.554571151733398,18.46762466430664,-12.750688552856445,-20.946414947509766,18.125694274902344,-13.739615440368652,24.751371383666992,2.8720099925994873,0.864052414894104,-20.937759399414062,-13.28609561920166,-22.826147079467773,-49.22794723510742,6.882979393005371
308.5,-17.55422019958496,-21.38753890991211,-8.2864408493042,-17.79174041748047,-7.0536041259765625,-9.121841430664062,-4.865926742553711,-1.0435550212860107,-16.6656551361084,13.542197227478027,16.835445404052734,7.495550155639648,-14.61541748046875,-42.385196685791016,-13.007803916931152,-17.236162185668945,-15.723295211791992
308.55,-4.987383842468262,-18.565738677978516,-5.08555269241333,13.512527465820312,-11.19117259979248,1.1363791227340698,-6.490658283233643,-4.180108070373535,-13.689207077026367,26.80733871459961,-9.266580581665039,-10.179755210876465,-20.14569664001465,-15.534666061401367,-0.5919860005378723,-39.36333084106445,20.057300567626953
308.6,6.748831748962402,-20.04035758972168,-7.089756011962891,-16.007797241210938,-10.148755073547363,1.9716672897338867,-16.459978103637695,0.8339580297470093,-21.243913650512695,2.295818567276001,-2.591411590576172,1.2860124111175537,17.965412139892578,-20.265193939208984,-18.780868530273438,-9.472814559936523,-14.3258695602417
308.65,-10.572683334350586,-11.596455574035645,2.324444055557251,2.9552996158599854,6.019307613372803,9.714607238769531,-22.585817337036133,10.25692367553711,34.9871711730957,32.53255081176758,3.8578109741210938,-6.737401485443115,6.675104141235352,-32.42195129394531,-10.273439407348633,-19.63066864013672,15.622021675109863
308.7,19.68405532836914,10.407632827758789,-10.272367477416992,-7.288179397583008,16.779415130615234,-16.972877502441406,-12.318083763122559,-21.051334381103516,66.3580551147461,45.63285827636719,15.635478973388672,-1.036765694618225,7.112617015838623,-22.626121520996094,-11.164912223815918,-8.052273750305176,-25.148672103881836
308.75,-1.5677015781402588,-17.138145446777344,22.214038848876953,2.5941853523254395,23.834009170532227,-3.9225757122039795,-14.475699424743652,-30.637422561645508,108.58067321777344,-8.856058120727539,32.35192108154297,-8.861204147338867,0.2066250443458557,-9.943349838256836,-4.537450790405273,-20.16352081298828,-36.62786102294922
308.8,-3.9391281604766846,-12.03320026397705,4.269857406616211,-4.048612117767334,9.876153945922852,4.024754047393799,-12.846781730651855,1.921868920326233,96.97779083251953,19.705686569213867,-12.853524208068848,-1.9658277034759521,-24.583538055419922,-0.8933695554733276,5.235478401184082,-37.63603210449219,-8.687541007995605
308.85,0.11719149351119995,-7.179590225219727,2.7317616939544678,13.785802841186523,0.503829300403595,5.1666154861450195,-8.58926773071289,-7.541737079620361,73.58656311035156,2.4464683532714844,-11.206530570983887,21.421663284301758,-16.577484130859375,-23.52284812927246,-35.484230041503906,-6.1244635581970215,-23.26186180114746
308.9,-3.3180010318756104,-14.983034133911133,-16.382980346679688,13.062114715576172,0.736696720123291,7.816655158996582,15.483746528625488,-19.26529884338379,59.21593475341797,2.3341166973114014,6.336895942687988,-25.189111709594727,-3.5584309101104736,-28.06907081604004,-11.452956199645996,-19.717336654663086,4.880806922912598
308.95,-5.824122428894043,-20.184310913085938,-14.393556594848633,4.901634216308594,1.5982635021209717,79.42398834228516,-17.967931747436523,13.333921432495117,55.064693450927734,2.4410266876220703,-24.744510650634766,9.397693634033203,9.836807250976562,6.872132778167725,-23.70794105529785,-29.63442039489746,-34.08867645263672
309.0,-4.389945030212402,-21.520931243896484,-25.71795082092285,2.800816059112549,7.329396724700928,74.85247802734375,17.15367317199707,-7.808552265167236,51.7514762878418,7.069428443908691,-21.016551971435547,-18.103761672973633,-16.952791213989258,-7.91682767868042,-39.73414611816406,-26.368206024169922,22.09464454650879
309.05,-7.098941326141357,-13.724421501159668,-11.92834186553955,-4.278997421264648,6.15301513671875,34.94059371948242,-6.148212432861328,-4.233852386474609,53.32185363769531,-31.3701171875,-9.257253646850586,3.9701788425445557,11.872842788696289,-13.760641098022461,-32.851036071777344,-15.090410232543945,12.755515098571777
309.1,-18.625577926635742,-7.53965950012207,-16.957414627075195,11.710406303405762,-0.5355961918830872,19.692548751831055,4.674134731292725,-5.6204915046691895,26.288978576660156,-0.02966502495110035,-4.853950023651123,-9.600830078125,4.250247478485107,-31.07375717163086,-13.51427936553955,-7.208833694458008,-1.6557412147521973
309.15,-13.421744346618652,-24.35100555419922,-30.44159507751465,17.84406852722168,17.314857482910156,16.588520050048828,-21.1575870513916,3.676072359085083,37.53209686279297,19.249345779418945,-7.688155174255371,14.783472061157227,-3.0780675411224365,-29.437414169311523,-15.22653579711914,3.6079037189483643,-16.402355194091797
309.2,-23.691204071044922,-12.902627944946289,-11.089235305786133,9.416847229003906,1.5577256679534912,11.838957786560059,2.5488030910491943,-0.6133362650871277,28.595481872558594,-25.682533264160156,-8.925761222839355,17.703868865966797,9.367122650146484,-2.065354824066162,-21.799745559692383,-4.816184997558594,8.857475280761719
309.25,-11.035229682922363,-9.619150161743164,-26.51020622253418,15.067405700683594,-0.9098137617111206,-12.528021812438965,-20.00216293334961,3.7824814319610596,27.341068267822266,-0.8282807469367981,-26.95221519470215,26.866437911987305,-5.652794361114502,9.834127426147461,-14.606242179870605,-9.272377014160156,-19.974716186523438
309.3,-7.808193206787109,-20.78748321533203,-20.52712631225586,8.14630126953125,13.814003944396973,10.44229793548584,7.705452919006348,-5.300196647644043,16.006492614746094,-9.984068870544434,26.557270050048828,10.4296293258667,-12.723222732543945,-28.254859924316406,-10.368806838989258,-23.777873992919922,-19.336904525756836
309.35,9.069972038269043,-12.240134239196777,-14.815634727478027,6.830373764038086,-1.8690563440322876,15.276713371276855,-5.732686996459961,7.211681842803955,-0.3399166464805603,-12.73215103149414,-1.7084505558013916,-5.19959020614624,-8.980696678161621,-21.579273223876953,-4.715034008026123,-26.700578689575195,-24.367368698120117
309.4,-6.1134443283081055,-23.446203231811523,-16.1580867767334,-3.551534414291382,7.82731294631958,7.364306449890137,-12.15561580657959,8.986994743347168,-13.869070053100586,1.0866749286651611,9.077871322631836,-12.675304412841797,-5.080689907073975,12.24449348449707,-14.213029861450195,-7.297966480255127,-1.3834589719772339
309.45,10.90203857421875,-19.300384521484375,-7.907618999481201,-8.08669662475586,-13.508720397949219,-2.8536062240600586,2.421536922454834,9.524789810180664,-5.527592182159424,-2.3345768451690674,17.229581832885742,16.102550506591797,0.1915052980184555,-7.308237075805664,-16.140823364257812,-24.340744018554688,-16.307525634765625
309.5,-20.967044830322266,-22.30646324157715,-4.103822708129883,-17.22431182861328,-14.561615943908691,0.6825008988380432,-15.735302925109863,-6.782155513763428,3.3518741130828857,-3.6792280673980713,11.859084129333496,-5.536735534667969,6.0543718338012695,-14.185558319091797,-32.91274642944336,-9.22745132446289,-15.839452743530273
309.55,-1.93523371219635,-16.047592163085938,2.8356573581695557,8.34072494506836,-13.652393341064453,-3.361086130142212,-10.57408332824707,-25.450281143188477,35.98910903930664,0.4187461733818054,-9.759881973266602,-30.2249813079834,4.179841995239258,-6.890152931213379,-12.93591594696045,-8.265361785888672,-9.474015235900879
309.6,-3.3290905952453613,-9.513724327087402,4.296618938446045,-0.602749764919281,3.513140916824341,-9.689393997192383,-0.32435697317123413,-8.159571647644043,76.61229705810547,14.586994171142578,-28.553180694580078,-16.248584747314453,-13.627266883850098,-9.540691375732422,-2.828205108642578,-16.078035354614258,1.8871655464172363
309.65,-15.545633316040039,-3.8871283531188965,-20.436107635498047,-19.87744140625,-2.8096470832824707,-3.5912024974823,-6.823676109313965,-8.874311447143555,87.59469604492188,6.246267795562744,-26.315160751342773,-12.839277267456055,-40.96410369873047,-7.651332378387451,-16.3658390045166,-12.01517391204834,-10.470877647399902
309.7,3.9120235443115234,-14.446690559387207,-30.18791961669922,8.471095085144043,-25.186763763427734,-12.573053359985352,7.2540130615234375,-14.862554550170898,67.53126525878906,0.2248736172914505,9.112773895263672,-7.6931843757629395,-12.596907615661621,-19.781503677368164,-23.630599975585938,-5.4811015129089355,12.790959358215332
309.75,-19.51779556274414,-10.071906089782715,-32.71022415161133,-6.769478797912598,-7.707921504974365,-5.506966590881348,0.11367844045162201,-6.583441734313965,42.598079681396484,11.983244895935059,-20.23051643371582,-4.22747802734375,-1.9230791330337524,-16.15972137451172,-3.1127336025238037,-31.71756362915039,21.51463508605957
309.8,4.926430702209473,-5.285525798797607,-0.20160570740699768,-10.288435935974121,-13.301617622375488,-10.472007751464844,-9.059464454650879,-12.956131935119629,39.41184616088867,29.45460319519043,-23.262304306030273,-9.548213958740234,40.49599838256836,-25.306232452392578,-9.865639686584473,-24.481210708618164,17.980924606323242
309.85,-8.129263877868652,-18.866823196411133,6.320723533630371,-11.284524917602539,-3.286864995956421,-16.580577850341797,1.3848389387130737,-8.17149543762207,28.571470260620117,-10.921485900878906,7.586784839630127,11.217262268066406,45.1109733581543,8.145922660827637,-16.528343200683594,-12.65610408782959,-21.426321029663086
309.9,21.37356948852539,-16.253345489501953,-3.9900336265563965,15.982481956481934,8.324068069458008,-17.00541114807129,-12.333736419677734,2.485215187072754,45.40245056152344,10.458902359008789,14.412558555603027,17.74860382080078,5.229294776916504,-3.1795809268951416,7.208076000213623,35.16219711303711,-6.628703594207764
309.95,-40.051170349121094,-7.98983097076416,-33.97208786010742,22.078210830688477,-0.5787733793258667,6.218220233917236,-5.9772186279296875,1.0886683464050293,20.981151580810547,19.785411834716797,2.391767740249634,12.826822280883789,-5.629275321960449,8.003519058227539,37.89271926879883,-23.419126510620117,-7.076505661010742
310.0,5.789040565490723,-22.12494659423828,-6.993965148925781,-1.3828634023666382,-3.8355164527893066,-9.703810691833496,-19.337779998779297,-2.904768943786621,24.089811325073242,-11.279085159301758,-3.4581193923950195,-24.669384002685547,-9.602312088012695,29.447614669799805,-23.554332733154297,-26.617361068725586,-31.306053161621094
310.05,0.5402281284332275,-0.36991873383522034,-16.730411529541016,6.032324314117432,-5.008025646209717,-11.838305473327637,-8.788897514343262,-5.016544818878174,9.356256484985352,4.6453118324279785,12.400001525878906,-6.962643623352051,-12.13606071472168,7.335977554321289,-10.716362953186035,-10.1992826461792,-28.680265426635742
310.1,-11.656188011169434,-22.04665756225586,-9.227019309997559,4.246821880340576,-10.6144437789917,-20.62621307373047,-0.11523741483688354,-21.564067840576172,2.6561572551727295,-6.974800109863281,-4.533779621124268,-3.0259974002838135,-36.34417724609375,-7.372165203094482,-8.337119102478027,-19.598093032836914,-10.044574737548828
310.15,5.404955863952637,-15.096436500549316,1.850579857826233,1.1373761892318726,20.503515243530273,-13.196602821350098,-3.5873780250549316,-30.543106079101562,-1.277052640914917,6.165872573852539,-1.5098134279251099,-24.250316619873047,-12.948137283325195,-10.214798927307129,11.716141700744629,-49.783504486083984,-16.502973556518555
310.2,-2.246476888656616,-8.698655128479004,0.87762451171875,5.183726787567139,3.9562976360321045,10.46927261352539,-17.480205535888672,-11.691651344299316,-0.31312838196754456,27.950927734375,14.232007026672363,-2.322845220565796,-18.32640838623047,-4.718471527099609,-5.11038064956665,-36.0499153137207,-43.98450469970703
310.25,-2.828569173812866,-12.721470832824707,-16.777877807617188,-12.48841381072998,1.1686840057373047,-8.44805908203125,6.657301425933838,5.694441795349121,-9.766840934753418,11.14971923828125,17.781644821166992,-18.480226516723633,-31.24287986755371,-10.686979293823242,-3.4144959449768066,-20.405208587646484,1.76376211643219
310.3,-0.7956899404525757,-19.082090377807617,-12.340702056884766,25.108678817749023,-15.743876457214355,-12.118439674377441,-8.324128150939941,-7.308872222900391,-0.0487012155354023,7.226161479949951,-26.554241180419922,12.380614280700684,-34.23544692993164,-21.04350471496582,-12.369311332702637,-6.904355525970459,-8.225642204284668
310.35,-0.4496977627277374,-22.653749465942383,-16.989334106445312,-14.483844757080078,5.9570465087890625,-1.115840196609497,-8.238631248474121,-4.827352046966553,2.95359468460083,-9.569365501403809,-6.103753089904785,4.887937545776367,10.817451477050781,-53.050071716308594,1.9891623258590698,-40.02518081665039,56.025062561035156
310.4,-12.034725189208984,-15.20535659790039,-5.158322334289551,9.383136749267578,-6.116799831390381,-9.72592544555664,-5.3626017570495605,-5.426711082458496,-5.415437698364258,-22.132959365844727,-17.963029861450195,-20.729833602905273,43.41706085205078,-29.323877334594727,-20.203310012817383,-30.60610580444336,13.177977561950684
